"","hydro","bio","Condition"
"21",-0.03,0.710533905,0
"24",0,0.713944579,0
"56",0.02,0.714364636,0
"145",-0.2,0.717672246,0
"191",0,0.719766583,0
"47",0,0.726856545,0
"185",-0.02,0.72704747,0
"124",0,0.727359831,0
"172",0.35,0.727778917,0
"106",0,0.729595045,0
"103",0.015,0.73159358,0
"205",-0.01,0.741703144,0
"239",0,0.74246579,0
"148",-0.04,0.744434296,0
"1",7.545,0.746154711,0
"120",0,0.756344319,0
"203",-0.01,0.7597145,0
"22",0,0.760404342,0
"253",0,0.762397131,0
"234",0,0.765194783,1
"238",0.1,0.765727266,1
"271",0,0.76579077,1
"137",0,0.769628363,1
"221",0,0.774045698,1
"54",0.02,0.777716312,1
"91",0,0.781407214,1
"244",0.08,0.781736864,1
"256",0,0.789927675,1
"153",0,0.79244386,1
"44",-0.04,0.794854717,1
"27",-0.005,0.804226516,1
"220",0,0.814037649,1
"180",0,0.820255444,1
"123",-5.45,0.82575256,1
"268",-0.28,0.830368431,1
"134",0.14,0.830725512,1
"207",0.11,0.834248381,1
"48",0.01,0.834846081,1
"19",-0.005,0.843855149,1
"15",-0.04,0.846166691,1
"175",-0.32,0.851215148,1
"18",-0.01,0.860358823,1
"142",-0.02,0.862306574,1
"229",0,0.86289626,1
"20",0,0.870100364,1
"218",0.1,0.870631211,1
"240",-0.07,0.872852234,1
"129",0,0.875237475,1
"156",-0.01,0.878314208,1
"26",0,0.878748317,1
"266",0,0.879889415,1
"104",0,0.88386545,1
"138",0,0.884157164,1
"204",-5.5,0.884188893,1
"37",-0.51,0.887950144,1
"260",0,0.88913572,1
"139",-0.145,0.896663678,1
"250",0,0.897961125,1
"67",-0.015,0.900041941,1
"70",0,0.901125706,1
"217",0,0.903215727,1
"141",-0.01,0.906382829,1
"130",-0.005,0.908170666,1
"3",0,0.908598121,1
"212",0,0.909723754,1
"222",0,0.920356031,1
"246",-0.05,0.923274698,1
"131",0,0.924898497,1
"192",-0.005,0.927777736,1
"183",-0.34,0.927998162,1
"187",0.055,0.928578647,1
"200",0,0.929467964,1
"265",0.1,0.932049122,1
"60",0,0.939128619,1
"109",0.01,0.942670304,1
"112",-0.02,0.950625929,1
"4",-0.03,0.953430352,1
"232",0,0.961621602,1
"236",0.1,0.962044937,1
"33",0,0.963999384,1
"114",-0.02,0.965527839,1
"178",0.01,0.96918474,1
"209",0,0.979537709,1
"38",0,0.983802143,1
"243",0,0.990171425,1
"6",-0.015,0.996013803,1
"12",0,0.998944156,1
"227",0,1.010702115,1
"163",-0.01,1.014552478,1
"16",0,1.015698847,1
"36",0,1.021947043,1
"213",0,1.022613075,1
"155",0,1.02541094,1
"34",0.87,1.026652675,1
"102",0,1.03271132,1
"224",0,1.038082504,1
"94",0,1.046444111,1
"249",0.005,1.05826469,1
"5",0.24,1.063675716,1
"231",0,1.07101022,1
"51",-0.02,1.082348702,1
"31",0.01,1.085905124,1
"257",0,1.087370255,1
"173",0.27,1.09045967,1
"219",0,1.096143136,1
"210",0,1.098529781,1
"11",0.21,1.102394728,1
"273",0,1.1040236,1
"233",0,1.138449889,1
"17",0,1.145517226,1
"235",0,1.21917808,1
"251",0,1.230535799,1
