"","hydro","bio","Condition"
"26",0,0.57586184403499,0
"198",-6,0.593157292294918,0
"110",-4,0.621832067042874,0
"77",0,0.627421459825934,0
"132",1,0.629770843389088,0
"165",-9,0.631401906811726,0
"152",1,0.649218387038254,0
"134",-5,0.652887400254996,0
"147",-19,0.674876816983828,0
"106",-4,0.68440099745525,0
"146",-3.5,0.687713213832937,0
"44",7,0.699242278017576,0
"151",-1.5,0.724776194973547,0
"131",4,0.727193860956016,0
"193",0,0.731033109788378,0
"118",-8,0.731813030449814,0
"188",0,0.738886500630804,0
"115",7.5,0.741559187974634,0
"207",1,0.74255349876638,0
"107",0,0.752679186290404,0
"5",-5,0.75774485796455,0
"145",1,0.761005330850016,0
"83",0,0.762521085900233,0
"127",0,0.76314901599103,0
"166",0,0.772655471780608,0
"162",1,0.773748523725753,0
"213",2,0.791874374854289,0
"160",0,0.792407722797559,0
"75",2,0.795105666411142,0
"128",0,0.799937416250231,0
"136",1,0.804590251501764,0
"242",0,0.813417970253198,0
"113",-9,0.815964616326668,0
"222",1,0.818824117674583,0
"117",1,0.828955134661709,0
"247",7,0.829093628429112,0
"185",-8,0.83324298286704,1
"22",0.5,0.838347827189442,1
"135",0,0.846139379129629,1
"90",-1,0.846880511222289,1
"114",-2.5,0.84990363806511,1
"158",1,0.868679973985033,1
"143",1,0.871399923651783,1
"101",1,0.872475891499767,1
"216",10,0.878053557081803,1
"4",0,0.879819819302056,1
"253",0,0.881699081087627,1
"231",-5,0.886902110747546,1
"116",-5,0.893748771148643,1
"176",1,0.909180850690241,1
"51",7,0.919253926098909,1
"123",-3.5,0.929619749453269,1
"159",0,0.9336125858724,1
"10",-1,0.94012711921481,1
"126",-1,0.959164076870717,1
"141",-9,0.967313380808069,1
"82",0,0.978486847929198,1
"72",0,0.979255008396468,1
"210",-1.5,0.984024435609776,1
"196",0,0.984472983367993,1
"119",0,0.995707112560849,1
"206",-1,1.0215627888996,1
"18",0,1.02427979582436,1
"256",-3.5,1.02671154806536,1
"186",0,1.02908248779986,1
"19",-5,1.03355847273699,1
"218",0,1.03621553809837,1
"205",0,1.04727559312064,1
"120",2,1.05257509229275,1
"112",0,1.05976269010974,1
"84",-1,1.07059918323263,1
"232",0.5,1.072978745566,1
"138",0,1.07514190212594,1
"200",-2,1.07894519542068,1
"125",-0.5,1.08249781678543,1
"211",0,1.08284381916428,1
"122",0,1.08454751324586,1
"24",0,1.09714986091447,1
"182",-7,1.11132496149044,1
"13",-5,1.1119699335972,1
"3",0,1.11374163945743,1
"224",0,1.12310789150871,1
"245",0,1.13822032635362,1
"8",2,1.14476190432632,1
"20",0,1.2170580645285,1
"23",0,1.22394396895761,1
"91",0,1.24424017216398,1
"87",0,1.24526238895606,1
"17",0,1.25480758702024,1
