"","hydro","bio","Condition"
"165",-28,0.53875491814753,0
"77",-0.5,0.546689118852535,0
"213",-61,0.546703624029695,0
"146",-33,0.568295736100572,0
"110",-6,0.579925878194675,0
"198",-12,0.588794616964808,0
"152",-13,0.595695147775313,0
"75",-47,0.608287087937881,0
"106",-44,0.631516226525879,0
"147",-30,0.634672646958127,0
"193",-9,0.63717887691109,0
"166",-9,0.642747423073889,0
"132",0,0.648072048019417,0
"83",0,0.665988853043533,0
"115",-20.5,0.68990199649865,0
"145",-8,0.692436292962612,0
"143",0,0.696025260701394,0
"160",-59,0.703261418697267,0
"118",-26,0.703823885914651,0
"185",-63,0.707053175211892,0
"44",-19.5,0.723756051560621,0
"134",-47,0.724407967785592,0
"5",0,0.724642190199785,0
"4",-42,0.734552966539611,0
"222",-7,0.742684380224028,0
"151",-38,0.753659463691815,0
"131",-37.5,0.757187793130469,0
"107",-26,0.757761593543978,0
"128",-1,0.760249926569419,0
"158",-28,0.762332273928096,0
"117",-7,0.764970908538783,0
"127",-1,0.779883823711368,0
"162",3,0.787469784900835,0
"207",-8,0.791963809954699,0
"101",-9,0.80305034384295,0
"135",-27,0.803720075740531,0
"216",-27,0.805758342806697,0
"90",0,0.806386640920411,0
"159",-8,0.8187730422623,0
"256",0,0.825396334558532,0
"114",-0.5,0.838394233369554,1
"136",0,0.842953536202074,1
"113",0,0.847945331199099,1
"176",-9,0.853822767185208,1
"116",-29,0.861830584197613,1
"188",-61,0.865474075567611,1
"247",-12,0.866086933701864,1
"126",-34,0.868931699586731,1
"253",-20,0.872305188941151,1
"242",0,0.885079170805295,1
"200",-27,0.89177759043558,1
"123",0,0.898362348375382,1
"119",0,0.899930991908805,1
"24",-61,0.900357628478336,1
"51",-19,0.909275646063046,1
"72",0,0.910131610347115,1
"22",-4.5,0.911650582155054,1
"10",-8,0.916894461776379,1
"84",-3,0.923201715349723,1
"182",0,0.924865437103882,1
"19",0,0.926366890047376,1
"13",0,0.927174371171342,1
"205",-61,0.944403030846169,1
"26",0,0.949240322935725,1
"141",-28,0.954503383622548,1
"82",0,0.957280533052948,1
"231",0,0.965057807628593,1
"218",0,0.968081792280665,1
"210",0,0.98168792515723,1
"196",0,0.982781728533207,1
"120",-47,0.988493896618137,1
"211",-1,1.00943429321488,1
"138",0,1.01457745871278,1
"91",-2,1.03949151993503,1
"8",0,1.0427573436503,1
"122",0,1.05505210065765,1
"112",-1,1.05552605503263,1
"125",-1,1.05658205783142,1
"3",0,1.06169551795049,1
"18",0,1.10461783146594,1
"206",-2,1.13964682367277,1
"245",0,1.14737071072654,1
"186",0,1.15452744402563,1
"87",0,1.16470321566303,1
"224",0,1.17068711991541,1
"232",0,1.17699141105459,1
"17",0,1.19412907041368,1
"23",0,1.22326454728427,1
"20",0,1.2705217220765,1
