"","hydro","bio","Condition"
"209",-57.5,0.302977939992855,0
"199",-45,0.330581333906225,0
"249",4,0.358373261582314,0
"247",21,0.38838483654174,0
"261",0,0.398474276763344,0
"175",-54.5,0.401036120932646,0
"75",63,0.408484099305205,0
"157",-2,0.409912878459186,0
"80",-2,0.414603968249555,0
"260",-5,0.41649143091451,0
"167",31.5,0.421335073999163,0
"47",31,0.428299911755944,0
"237",69.5,0.428845182768041,0
"105",52,0.434921842417634,0
"49",26,0.435511825484986,0
"253",-0.5,0.441021682624865,0
"34",33,0.442909287639437,0
"107",18,0.443563292331909,0
"148",4,0.444912595906056,0
"42",23,0.456935382483366,0
"207",23.5,0.460611540263746,0
"22",0,0.4613446744604,0
"136",0,0.484230975498317,0
"48",33,0.485573049009596,0
"230",6.5,0.486460226259971,0
"145",77.5,0.48872445515565,0
"181",-44,0.499150701472548,0
"221",1,0.503195941101494,0
"54",31,0.506704787265367,0
"248",22,0.508128343653514,0
"225",-7,0.509189491468379,0
"131",65,0.509239003616033,0
"44",57,0.510376034751525,0
"130",-3,0.513868273513703,0
"250",5,0.516559614939166,0
"129",-1,0.516806244333783,0
"246",51,0.52042006825519,0
"100",0,0.521766560963995,0
"233",39,0.523987721042137,0
"56",-52.5,0.535579585448933,0
"243",0,0.54440708926228,0
"132",0,0.544717511870062,0
"188",37,0.544823084457578,0
"73",105,0.545078460501286,0
"231",0,0.546545198196116,0
"127",0,0.547363277806015,0
"78",98.5,0.547376031169947,0
"43",1,0.551329615929087,0
"198",-10,0.556160547204322,0
"208",0,0.56535788742352,0
"41",39,0.566194496022197,0
"117",114,0.568546276289704,0
"169",-42,0.572710981052251,0
"77",-28,0.573406757763688,0
"236",0,0.573850337488393,0
"45",33,0.57916871746471,0
"59",0,0.579967348964026,0
"97",0.5,0.580405196603311,0
"57",-42.5,0.583866482811161,0
"213",66.5,0.584210424011059,0
"195",0,0.586261465100556,0
"194",2,0.59237277429114,0
"154",-54,0.594440552372777,0
"5",0,0.595036896530689,0
"215",0,0.598518184506675,0
"166",-25,0.601530220850514,0
"151",34,0.601898622481856,0
"90",0,0.602157819007501,0
"26",0,0.602318480541301,0
"83",0,0.602767990313072,0
"30",-7,0.605611221115573,0
"178",26,0.606663547414819,0
"227",63,0.607894716771143,0
"50",2,0.611753585112204,0
"123",17,0.612046150194917,0
"186",0,0.614725287198185,0
"108",0,0.619570424122703,0
"33",29,0.620228179067677,0
"165",52,0.621035986290917,0
"206",-6,0.622774117401936,0
"120",70,0.623268078978219,0
"223",0,0.623699627598666,0
"67",0,0.626162624086675,0
"36",-7,0.62647568716385,0
"38",27,0.633473639486505,0
"53",61.5,0.634524717901821,0
"118",-5,0.635862032279733,0
"35",39,0.641953365640911,0
"201",0,0.643132545328359,0
"190",0,0.643235457936405,0
"240",51,0.645809005830309,0
"219",68,0.645903922775831,0
"153",0,0.647716669274579,0
"115",20.5,0.652667007945185,0
"94",0,0.654082632190679,0
"203",0,0.659900197415165,0
"46",1,0.664757048166839,0
"140",41,0.665154352253006,0
"202",0.5,0.667532072438254,0
"51",71.5,0.677229038063257,0
"152",42,0.686483836121705,0
"116",63.5,0.697107184439872,0
"71",-1,0.697766155585151,0
"173",55,0.700252012736579,0
"98",0,0.701451639445116,0
"176",12.5,0.702166808342527,0
"28",-25,0.707305912933943,0
"103",47.5,0.711512399052963,0
"210",0,0.716327490503274,0
"37",32,0.722222273320072,0
"222",20.5,0.722956832145939,0
"146",12,0.73000449865214,0
"16",39,0.731450733312412,0
"111",0,0.73175742551554,0
"259",8.5,0.737980551512505,0
"121",92,0.73834912761585,0
"63",-15,0.740473693706066,0
"110",15,0.753000923195106,0
"139",0,0.756900216060499,0
"172",0,0.757273193870783,0
"239",0,0.760509064954046,0
"147",59,0.763940795737118,0
"189",0,0.764660968889536,0
"160",26,0.765447720739515,0
"113",-1,0.77416909925456,0
"106",-14,0.776750119126872,0
"104",41,0.786127686788842,0
"232",0,0.789877546662459,0
"112",0,0.791859562103344,0
"193",48.5,0.799688949906876,0
"258",0,0.800243769667026,0
"204",26.5,0.801042771355217,0
"2",0,0.801713907632546,0
"224",0,0.803222330567853,0
"134",59,0.805260510359584,0
"197",0.5,0.809943686637883,0
"177",-1,0.811862777634265,0
"29",-29,0.816725865606574,0
"4",0,0.824899064004521,0
"220",84,0.826362021775199,0
"241",1,0.82832353768516,0
"70",5,0.832027961533864,1
"122",0,0.833060513733309,1
"168",64,0.839976322279397,1
"163",0,0.840538979006728,1
"191",0,0.842270576937122,1
"171",0,0.845311581254869,1
"257",0,0.846971234533356,1
"31",-3,0.847402982014425,1
"212",-0.5,0.849072960793221,1
"242",0,0.853577239071208,1
"61",0,0.854552491362171,1
"128",0,0.854904924801747,1
"251",0,0.855585800742882,1
"101",48.5,0.857832746657152,1
"27",-2,0.858301523677898,1
"133",0,0.860201465878339,1
"226",12,0.862221666930449,1
"96",6,0.865523013684002,1
"135",16.5,0.868814371472167,1
"185",90,0.870044931367016,1
"95",-3,0.870598298200153,1
"228",5,0.872404101581277,1
"158",115,0.874845606941362,1
"18",0,0.878297626174079,1
"196",0,0.880510877372346,1
"114",10.5,0.880839724291856,1
"184",-4,0.884863566979624,1
"102",1,0.886074299260627,1
"69",0,0.888838741220058,1
"143",0,0.893886294564104,1
"19",0,0.896657275838423,1
"119",0,0.902166294752218,1
"155",43,0.908451931929792,1
"125",0,0.909971070479402,1
"214",31.5,0.910932967933595,1
"124",60,0.913325977078916,1
"162",-51,0.914060964332321,1
"192",0,0.92183580758581,1
"25",0,0.922154404331619,1
"149",20,0.924698040035038,1
"180",0,0.930351082807108,1
"9",-9,0.934147848852953,1
"40",31,0.934853446960991,1
"238",74,0.935835440346519,1
"170",-11,0.936358516733933,1
"211",-1,0.939284568666413,1
"235",4,0.945182486801005,1
"109",-27,0.946826317942179,1
"218",0,0.949013157938469,1
"8",0,0.95845798682817,1
"217",2,0.959977926932592,1
"39",3,0.961892928644424,1
"99",-11,0.963350793615104,1
"7",0,0.971780849949224,1
"55",32,0.979262883433023,1
"10",0.5,0.980360957724127,1
"15",0,0.98301834704145,1
"156",81,0.999379949840657,1
"245",0,1.00305046994167,1
"93",-0.5,1.00519187935581,1
"84",0,1.00968142001624,1
"141",52.5,1.01103216548417,1
"255",11.5,1.01156041526759,1
"66",-24,1.02118359875864,1
"164",0,1.03498736456118,1
"20",0,1.03583322701221,1
"82",0,1.04283553741487,1
"79",-29,1.04291366594459,1
"138",0,1.05699433138617,1
"200",123,1.06026747393255,1
"137",82.5,1.06083440057051,1
"52",46,1.06366310474313,1
"1",0,1.06439152308932,1
"88",0,1.0699474126732,1
"24",0,1.07103245544975,1
"205",0,1.07196306034037,1
"87",0,1.07230899862654,1
"179",87,1.07586153780687,1
"72",-29,1.08725280375548,1
"68",-2,1.09444237868725,1
"216",56.5,1.09967694316389,1
"65",-2,1.09974678045373,1
"126",18.5,1.10098517949189,1
"6",0,1.10928503919922,1
"244",0,1.10975133934466,1
